section|subsection|polity_name|polity_new_ID|polity_old_ID|variable_name|value_from|value_to|year_from|year_to|confidence|is_disputed|is_uncertain|expert_checked
General Variables|Language|Second Turk Khaganate|mn_turk_khaganate_2|MnTurk2|language|Old Turkic||||Confident|False|False|True
General Variables|Language|Late Xiongnu|mn_hunnu_late|MnXngnL|language|Xiongnu||||Confident|False|False|True
General Variables|Language|Xiongnu Imperial Confederation|mn_hunnu_emp|MnXngnM|language|Xiongnu||||Confident|False|False|True
General Variables|Language|Early Monte Alban I|mx_monte_alban_1_early|MxAlb1E|language|Zapotec||||Confident|False|False|True
General Variables|Language|Monte Alban Late I|mx_monte_alban_1_late|MxAlb1L|language|Zapotec||||Confident|False|False|True
General Variables|Language|Monte Alban II|mx_monte_alban_2|MxAlb2*|language|Zapotec||||Confident|False|False|True
General Variables|Language|Early Mongols|mn_mongol_early|MnMongE|language|Naimans||||Confident|False|False|True
General Variables|Language|Cuzco - Late Intermediate II|pe_cuzco_6|PeCuzL2|language|Puquina||||Confident|False|False|True
General Variables|Language|Orokaiva - Pre-Colonial|pg_orokaiva_pre_colonial|PgOrokE|language|Orokaiva||||Confident|False|False|True
General Variables|Language|Kingdom of Gumma|et_gumma_k|et_gumma_k|language|Oromo||||Confident|False|False|False
General Variables|Language|Inca Empire|pe_inca_emp|PeInca*|language|Quechua||||Confident|False|False|True
General Variables|Language|Orokaiva - Colonial|pg_orokaiva_colonial|PgOrokL|language|Orokaiva||||Confident|False|False|True
General Variables|Language|Indo-Greek Kingdom|pk_indo_greek_k|PkIndGr|language|Bactrian||||Confident|False|False|True
General Variables|Language|Indo-Greek Kingdom|pk_indo_greek_k|PkIndGr|language|Aramaic||||Confident|False|False|True
General Variables|Language|Sind - Abbasid-Fatimid Period|pk_sind_abbasid_fatimid|PkSind1|language|Arabic||||Confident|False|False|True
General Variables|Language|Sind - Samma Dynasty|pk_samma_dyn|PkSind2|language|Sindhi||||Confident|False|False|True
General Variables|Language|Sind - Samma Dynasty|pk_samma_dyn|PkSind2|language|Punjabi||||Confident|False|False|True
General Variables|Language|Sakha - Early|ru_sakha_early|RuYakuE|language|Sakha (Yakut)||||Confident|False|False|True
General Variables|Language|Sakha - Late|ru_sakha_late|RuYakuL|language|Sakha (Yakut)||||Confident|False|False|True
General Variables|Language|Egypt - Kushite Period|eg_kushite|SdKusht|language|Egyptian||||Confident|False|False|True
General Variables|Language|Umayyad Caliphate|sy_umayyad_cal|SyCalUm|language|Arabic||||Confident|False|False|True
General Variables|Language|Umayyad Caliphate|sy_umayyad_cal|SyCalUm|language|Coptic||||Confident|False|False|True
General Variables|Language|Umayyad Caliphate|sy_umayyad_cal|SyCalUm|language|Greek||||Confident|False|False|True
General Variables|Language|Umayyad Caliphate|sy_umayyad_cal|SyCalUm|language|Persian||||Confident|False|False|True
General Variables|Language|Pre-Sape Sierra Leone|si_pre_sape|si_pre_sape|language|Temne||||Confident|False|False|False
General Variables|Language|Mossi|bf_mossi_k_1|bf_mossi_k_1|language|Mossi||||Confident|False|False|False
General Variables|Language|Ayutthaya|th_ayutthaya|ThAyuth|language|Tai||||Confident|False|False|True
General Variables|Language|Ayutthaya|th_ayutthaya|ThAyuth|language|Thai||||Confident|False|False|True
General Variables|Language|Fatimid Caliphate|tn_fatimid_cal|TnFatim|language|Arabic||||Confident|False|False|True
General Variables|Language|Konya Plain - Early Bronze Age|tr_konya_eba|TrBrzER|language|Proto-Indo-European language||||Confident|False|False|True
General Variables|Language|Konya Plain - Late Bronze Age II|tr_konya_lba|TrBrzL2|language|Luwian||||Confident|False|False|True
General Variables|Language|Kingdom of Gomma|et_gomma_k|et_gomma_k|language|Oromo||||Confident|False|False|False
General Variables|Language|Middle Bronze Age in Central Anatolia|tr_central_anatolia_mba|TrBrzMD|language|Hattic||||Confident|False|False|True
General Variables|Language|Middle Bronze Age in Central Anatolia|tr_central_anatolia_mba|TrBrzMD|language|Luwian||||Confident|False|False|True
General Variables|Language|Qatabanian Commonwealth|ye_qatabanian_commonwealth|YeQatab|language|Hadramawtic||||Confident|False|False|True
General Variables|Language|Middle Bronze Age in Central Anatolia|tr_central_anatolia_mba|TrBrzMD|language|Hittite||||Confident|False|False|True
General Variables|Language|Middle Bronze Age in Central Anatolia|tr_central_anatolia_mba|TrBrzMD|language|Hurrian||||Confident|False|False|True
General Variables|Language|Middle Bronze Age in Central Anatolia|tr_central_anatolia_mba|TrBrzMD|language|Old Assyrian dialect of Akkadian||||Confident|False|False|True
General Variables|Language|Byzantine Empire II|tr_byzantine_emp_2|TrByzM2|language|Greek||||Confident|False|False|True
General Variables|Language|Byzantine Empire III|tr_byzantine_emp_3|TrByzM3|language|Greek||||Confident|False|False|True
General Variables|Language|East Roman Empire|tr_east_roman_emp|TrERom*|language|Greek||||Confident|False|False|True
General Variables|Language|Roman Empire - Dominate|tr_roman_dominate|TrRomDm|language|Latin||||Confident|False|False|True
General Variables|Language|Hatti - New Kingdom|tr_hatti_new_k|TrHatNK|language|Luwian||||Confident|False|False|True
General Variables|Language|Hatti - Old Kingdom|tr_hatti_old_k|TrHatOK|language|Luwian||||Confident|False|False|True
General Variables|Language|Kingdom of Lydia|tr_lydia_k|TrLydia|language|Lydian||||Confident|False|False|True
General Variables|Language|Neo-Hittite Kingdoms|tr_neo_hittite_k|TrNHitt|language|Luwian||||Confident|False|False|True
General Variables|Language|Ottoman Empire II|tr_ottoman_emp_2|TrOttm3|language|Turkish||||Confident|False|False|True
General Variables|Language|Ottoman Empire III|tr_ottoman_emp_3|TrOttm4|language|Turkish||||Confident|False|False|True
General Variables|Language|Kingdom of Saba and Dhu Raydan|ye_saba_k|YeSaRay|language|Sabaic||||Confident|False|False|True
General Variables|Language|Ottoman Emirate|tr_ottoman_emirate|TrOttm1|language|Ottoman Turkish||||Confident|False|False|True
General Variables|Language|Ottoman Empire I|tr_ottoman_emp_1|TrOttm2|language|Persian||||Confident|False|False|True
General Variables|Language|Early Modern Sierra Leone|si_early_modern_interior|si_early_modern_interior|language|Koranko||||Confident|False|False|False
General Variables|Language|Roman Empire - Dominate|tr_roman_dominate|TrRomDm|language|Greek||||Confident|False|False|True
General Variables|Language|Rum Sultanate|tr_rum_sultanate|TrRum**|language|Persian||||Confident|False|False|True
General Variables|Language|Rum Sultanate|tr_rum_sultanate|TrRum**|language|Arabic||||Confident|False|False|True
General Variables|Language|Early Illinois Confederation|us_early_illinois_confederation|USIllin|language|Miami Illinois||||Confident|False|False|True
General Variables|Language|Haudenosaunee Confederacy - Early|us_haudenosaunee_1|UsIroqE|language|Cayuga||||Confident|False|False|True
General Variables|Language|Haudenosaunee Confederacy - Early|us_haudenosaunee_1|UsIroqE|language|Mohawk||||Confident|False|False|True
General Variables|Language|Kingdom of Saba and Dhu Raydan|ye_saba_k|YeSaRay|language|Mainic||||Confident|False|False|True
General Variables|Language|Haudenosaunee Confederacy - Early|us_haudenosaunee_1|UsIroqE|language|Oneida||||Confident|False|False|True
General Variables|Language|Haudenosaunee Confederacy - Early|us_haudenosaunee_1|UsIroqE|language|Onondaga||||Confident|False|False|True
General Variables|Language|Haudenosaunee Confederacy - Early|us_haudenosaunee_1|UsIroqE|language|Seneca||||Confident|False|False|True
General Variables|Language|Haudenosaunee Confederacy - Early|us_haudenosaunee_1|UsIroqE|language|Tuscarora||||Confident|False|False|True
General Variables|Language|Qatabanian Commonwealth|ye_qatabanian_commonwealth|YeQatab|language|Old Arabic||||Confident|False|False|True
General Variables|Language|Haudenosaunee Confederacy - Late|us_haudenosaunee_2|UsIroqL|language|Cayuga||||Confident|False|False|True
General Variables|Language|Haudenosaunee Confederacy - Late|us_haudenosaunee_2|UsIroqL|language|Mohawk||||Confident|False|False|True
General Variables|Language|Haudenosaunee Confederacy - Late|us_haudenosaunee_2|UsIroqL|language|Oneida||||Confident|False|False|True
General Variables|Language|Haudenosaunee Confederacy - Late|us_haudenosaunee_2|UsIroqL|language|Onondaga||||Confident|False|False|True
General Variables|Language|Haudenosaunee Confederacy - Late|us_haudenosaunee_2|UsIroqL|language|Seneca||||Confident|False|False|True
General Variables|Language|Haudenosaunee Confederacy - Late|us_haudenosaunee_2|UsIroqL|language|Tuscarora||||Confident|False|False|True
General Variables|Language|Samanid Empire|uz_samanid_emp|UzSamnd|language|Arabic||||Confident|False|False|True
General Variables|Language|Early Modern Sierra Leone|si_early_modern_interior|si_early_modern_interior|language|Limba||||Confident|False|False|False
General Variables|Language|Samanid Empire|uz_samanid_emp|UzSamnd|language|Persian||||Confident|False|False|True
General Variables|Language|Timurid Empire|uz_timurid_emp|UzTimur|language|Persian||||Confident|False|False|True
General Variables|Language|Yemen - Qasimid Dynasty|ye_qasimid_dyn|YeQasmi|language|Arabic||||Confident|False|False|True
General Variables|Language|Qatabanian Commonwealth|ye_qatabanian_commonwealth|YeQatab|language|Sabaic||||Confident|False|False|True
General Variables|Language|Qatabanian Commonwealth|ye_qatabanian_commonwealth|YeQatab|language|Mainic||||Confident|False|False|True
General Variables|Language|Sabaean Commonwealth|ye_sabaean_commonwealth|YeSabaC|language|Old Arabic||||Confident|False|False|True
General Variables|Language|Kingdom of Saba and Dhu Raydan|ye_saba_k|YeSaRay|language|Qatabanic||||Confident|False|False|True
General Variables|Language|Kingdom of Saba and Dhu Raydan|ye_saba_k|YeSaRay|language|Hadramawtic||||Confident|False|False|True
General Variables|Language|Kingdom of Saba and Dhu Raydan|ye_saba_k|YeSaRay|language|Old Arabic||||Confident|False|False|True
General Variables|Language|Early Modern Sierra Leone|si_early_modern_interior|si_early_modern_interior|language|Susu||||Confident|False|False|False
General Variables|Language|Early Modern Sierra Leone|si_early_modern_interior|si_early_modern_interior|language|Temne||||Confident|False|False|False
General Variables|Language|Sape|si_sape|si_sape|language|Temne||||Confident|False|False|False
General Variables|Language|Early Modern Sierra Leone|si_early_modern_interior|si_early_modern_interior|language|Mande||||Confident|False|False|False
General Variables|Language|Early Modern Sierra Leone|si_early_modern_interior|si_early_modern_interior|language|Bullom||||Confident|False|False|False
General Variables|Language|Early Modern Sierra Leone|si_early_modern_interior|si_early_modern_interior|language|Loko||||Confident|False|False|False
General Variables|Language|Kaabu|gm_kaabu_emp|gm_kaabu_emp|language|Manding||||Confident|False|False|False
General Variables|Language|Freetown|si_freetown_1|si_freetown_1|language|English||||Confident|False|False|False
General Variables|Language|Freetown|si_freetown_1|si_freetown_1|language|Krio||||Confident|False|False|False
General Variables|Language|Futa Jallon|gu_futa_jallon|gu_futa_jallon|language|Pulaar||||Confident|False|False|False
General Variables|Language|Pre-Sape Sierra Leone|si_pre_sape|si_pre_sape|language|Limba||||Confident|False|False|False
General Variables|Language|Great Zimbabwe|zi_great_zimbabwe|zi_great_zimbabwe|language|Shona||||Confident|False|False|False
General Variables|Language|Torwa-Rozvi|zi_torwa_rozvi|zi_torwa_rozvi|language|Shona||||Confident|False|False|False
General Variables|Language|Mutapa|zi_mutapa|zi_mutapa|language|Shona||||Confident|False|False|False
General Variables|Language|Pandya Empire|in_pandya_emp_3|in_pandya_emp_3|language|Tamil||||Confident|False|False|False
General Variables|Language|Dambadaneiya|sl_dambadeniya|sl_dambadeniya|language|Sinhala||||Confident|False|False|False
General Variables|Language|Anurādhapura IV|sl_anuradhapura_4|sl_anuradhapura_4|language|Sinhala||||Confident|False|False|False
General Variables|Language|Polonnaruwa|sl_polonnaruva|sl_polonnaruva|language|Sinhala||||Confident|False|False|False
General Variables|Language|Habr Yunis|so_habr_yunis|so_habr_yunis|language|Arabic||||Confident|False|False|False
General Variables|Language|Polonnaruwa|sl_polonnaruva|sl_polonnaruva|language|Tamil||||Confident|False|False|False
General Variables|Language|Anurādhapura III|sl_anuradhapura_3|sl_anuradhapura_3|language|Sinhala||||Confident|False|False|False
General Variables|Language|Dutch Empire|nl_dutch_emp_1|nl_dutch_emp_1|language|Dutch||||Confident|False|False|False
General Variables|Language|Anurādhapura I|sl_anuradhapura_1|sl_anuradhapura_1|language|Sinhala||||Confident|False|False|False
General Variables|Language|Jaffna|sl_jaffa_k|sl_jaffa_k|language|Tamil||||Confident|False|False|False
General Variables|Language|Jaffna|sl_jaffa_k|sl_jaffa_k|language|Sinhalese||||Confident|False|False|False
General Variables|Language|Anurādhapura II|sl_anuradhapura_2|sl_anuradhapura_2|language|Sinhala||||Confident|False|False|False
General Variables|Language|Kingdom of Jimma|et_jimma_k|et_jimma_k|language|Oromo||||Confident|False|False|False
General Variables|Language|Adal Sultanate|so_adal_sultanate|so_adal_sultanate|language|Arabic||||Confident|False|False|False
General Variables|Language|Adal Sultanate|so_adal_sultanate|so_adal_sultanate|language|Harari||||Confident|False|False|False
General Variables|Language|Adal Sultanate|so_adal_sultanate|so_adal_sultanate|language|Argobba||||Confident|False|False|False
General Variables|Language|Tunni Sultanate|so_tunni_sultanate|so_tunni_sultanate|language|Arabic||||Confident|False|False|False
General Variables|Language|Tunni Sultanate|so_tunni_sultanate|so_tunni_sultanate|language|Maay||||Confident|False|False|False
General Variables|Language|Emirate of Harar|et_harar_emirate|et_harar_emirate|language|Oromo||||Confident|False|False|False
General Variables|Language|Habr Yunis|so_habr_yunis|so_habr_yunis|language|Somali||||Confident|False|False|False
General Variables|Language|Sultanate of Geledi|so_geledi_sultanate|so_geledi_sultanate|language|Arabic||||Confident|False|False|False
General Variables|Language|Sultanate of Geledi|so_geledi_sultanate|so_geledi_sultanate|language|Maay||||Confident|False|False|False
General Variables|Language|Shoa Sultanate|et_showa_sultanate|et_showa_sultanate|language|Arabic||||Confident|False|False|False
